article_candidate_index,article_url,article_title,article_published_time,image_url,image_alt,image_title
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-themba-gorimbo-def-takashi-sato-scorecard.jpg?itok=YBUdb2lb,"Official Result: Themba Gorimbo defeats Takashi Sato by unanimous decision (30-27, 30-27, 30-27)",
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-natalia-silva-def-victoria-leonardo-scorecard.jpg?itok=C5vY2yXf,,
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-chase-hooper-def-nick-fiore-scorecard.jpg?itok=nFXgO_kK,"Chase Hooper defeats Nick Fiore by unanimous decision (30-26, 30-27, 30-27)",
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-rodrigo-nascimento-def-ilir-latifi-scorecard.jpg?itok=iMKy19z7,"Rodrigo Nascimento (29-28, 29-28) defeats Ilir Latifi (29-28) by split decision",
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-gilbert-urbina-def-orion-cosce-scorecard.jpg?itok=fylIAbhi,,
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-karolina-kowalkiewicz-def-vanessa-demopoulos-scorecard.jpg?itok=y04bTpHc,,
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-viacheslav-borschev-def-maheshate-scorecard.jpg?itok=6HseSRCk,Official Result: Viacheslav Borshchev defeats Maheshate by TKO (strikes) at 2:37 of Round 2 ,
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-diego-ferreira-def-michael-johnson-scorecard.jpg?itok=jzVyFt2_,,
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-joaquin-buckley-def-andre-fialho-scorecard.png?itok=mGzL6ZQk,,
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-loopy-godinez-def-emily-ducote-scorecard.png?itok=RnAFH7Qe,"Loopy Godinez defeats Emily Ducote by unanimous decision (30-27, 29-28, 29-28)",
105,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-hill,Official Scorecards | UFC Fight Night: Dern vs Hill,2023-05-20T11:00:00-0400,https://ufc.com/images/styles/inline/s3/2023-05/052023-anthony-hernandez-def-edmen-shahbazyan-scorecard.png?itok=iq8CrM7l,Anthony Hernandez defeats Edmen Shahbazyan by TKO (strikes) at 1:01 of Round 3,
106,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-ribas-2,Official Scorecards | UFC Fight Night: Dern vs Ribas 2,2025-01-11T22:08:00-0500,https://ufc.com/images/styles/inline/s3/2025-01/Official-Scorecard-Template.jpg?itok=lBQoQT5U,"Ernesta Kareckaitė (29-28, 29-28) defeats Nicolle Caliari by split decision (29-28)",
106,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-ribas-2,Official Scorecards | UFC Fight Night: Dern vs Ribas 2,2025-01-11T22:08:00-0500,https://ufc.com/images/styles/inline/s3/image/2025-01/011125-ufc-vegas-101-scorecard-parsons-smith.jpg?itok=NfHhth8z,Jacobe Smith defeats Preston Parsons by KO (left hand) at 1:13 of Round 1,
106,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-ribas-2,Official Scorecards | UFC Fight Night: Dern vs Ribas 2,2025-01-11T22:08:00-0500,https://ufc.com/images/styles/inline/s3/image/2025-01/011125-ufc-vegas-101-scorecard-tulio-potieria.jpg?itok=vmSGsa-0,Marco Tulio defeats Ihor Potieria by TKO (strikes) at 3:04 of Round 1,
106,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-ribas-2,Official Scorecards | UFC Fight Night: Dern vs Ribas 2,2025-01-11T22:08:00-0500,https://ufc.com/images/styles/inline/s3/image/2025-01/011125-ufc-vegas-101-scorecard-johnson-bunes.jpg?itok=SWdB5W8T,Felipe Bunes defeats Jose Johnson by submission (armbar) at 2:04,
106,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-ribas-2,Official Scorecards | UFC Fight Night: Dern vs Ribas 2,2025-01-11T22:08:00-0500,https://ufc.com/images/styles/inline/s3/image/2025-01/011125-ufc-vegas-101-scorecard-soraino-medic.jpg?itok=2_3STnV-,Punahele Soriano defeats Uroš Medić by KO (right hand) at 0:31 of Round 1,
106,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dern-vs-ribas-2,Official Scorecards | UFC Fight Night: Dern vs Ribas 2,2025-01-11T22:08:00-0500,https://ufc.com/images/styles/inline/s3/2025-01/011125-ufc-vegas-101-almeida-razak-alhassan-scorecard.jpg?itok=9yto8Nc1,Cesar Almeida defeats Abdul Razak Alhassan by KO (left hand) at 4:16 of Round 1,
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-pogues-petersen-vegas85-scorecard.jpg?itok=kUO9_vJ4,"Jamal Pogues defeats Thomas Petersen by unanimous decision (29-28, 29-28, 30-27)",
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-ufcvegas85-mederos-quinones-scorecard.jpg?itok=z0HG-FNU,"MarQuel Mederos defeats Landon Quinones by unanimous decision (29-28, 29-28, 29-28)",
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-carolina-stoliarenko-ufcvegas85-scorecard.jpg?itok=4rn-WmOD,Luana Carolina defeats Julija Stoliaranenko by TKO (strikes) at 4:52 of Round 3,
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-ufcvegas85-lee-bilder-scorecard.jpg?itok=W5eiX6yy,"JeongYeong Lee defeats Blake Bilder by unanimous decision (30-27, 30-27, 30-27)",
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-gorimbo-rodriguez-ufcvegas85-scorecard.jpg?itok=1PXfbCgr,Themba Gorimbo defeats Pete Rodriguez by TKO (strikes) at 0:32 of Round 1,
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-maksum-johnson-ufcvegas85-scorecard.jpg?itok=qD80eqf1,"Charles Johnson defeats Azat Maksum by unanimous decision (29-28, 29-28, 29-28)",
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-mccann-belbita-ufcvegas85-scorecard.jpg?itok=xQVIycOH,Molly McCann defeats Diana Belbita by submission (armbar) at 4:59 of Round 1,
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-urbina-radtke-ufcvegas85-scorecard.jpg?itok=Mp8mkWpL,Charles Radtke defeats Gilbert Urbina by TKO (strikes) at 4:47 of Round 1,
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-khriziev-muradov-ufcvegas85-scorecard.jpg?itok=eswaATc2,Aliaskhab Khizriev and Makhmud Muradov declared a no contest (accidental eye poke) at 0:11 of Round 1,
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-araujo-silva-ufcvegas85-scorecard.jpg?itok=HqkKSG3g,"Natalia Silva defeats Viviane Araujo by unanimous decision (29-28, 29-28, 29-28)",
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-brown-salikhov-ufcvegas85-scorecard.jpg?itok=9Lzl6BlU,Randy Brown defeats Muslim Salikhov by TKO (strikes) at 3:17 of Round 1,
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-moicano-dober-ufcvegas85-scorecard.jpg?itok=W1wBIFAB,"Renato Moicano defeats Drew Dober by unanimous decision (29-28, 29-28, 29-28)",
107,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-dolidze-vs-imavov,Official Scorecards | UFC Fight Night: Dolidze vs Imavov,2024-02-03T22:11:00-0500,https://ufc.com/images/styles/inline/s3/2024-02/020324-imavov-dolidze-ufcvegas85-scorecard.jpg?itok=69r23neD,"Nassourdine Imavov defeats Roman Dolidze by majority decision (49-44, 47-47, 48-46)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Kaue-Fernandes-Official-Scorecard.jpg?itok=SOimR_bs,"Kauê Fernandes defeats Guram Kutateladze by unanimous decision (30-27, 30-27, 30-27)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Caolan-Loughran-Scorecard.jpg?itok=Aj6cgRCv,"Caolán Loughran (29-28, 29-28) defeats Nathan Fletcher by split decision (29-28)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Shauna-Bannon-Scorecard.jpg?itok=Yv1mE9Js,Shauna Bannon defeats Puja Tomar by submission (armbar) at 3:22 of Round 2,
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-CLD-Scorecard.jpg?itok=JoQMArly,"Christian Leroy Duncan defeats Andrey Pulyaev by unanimous decision (30-27, 30-27, 30-26)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Marcin-Tybura-Scorecard.jpg?itok=SjXJTcc0,"Marcin Tybura defeats Mick Parkin by unanimous decision (29-28, 29-28, 29-28)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Loneer-Kavanagh-Scorecard.jpg?itok=8Wq793-q,"Lone’er Kavanagh defeats Felipe dos Santos by unanimous decision (29-28, 29-28, 29-28)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Chris-Padilla-Scorecard.jpg?itok=Y9ozmp1T,"Chris Padilla (29-28, 29-28) defeats Jai Herbert by split decision (29-28)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Nathaniel-Wood-Scorecard.jpg?itok=oUjynJDS,"Nathaniel Wood defeats Morgan Charriere by unanimous decision (30-27, 30-27, 30-27)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Chris-Duncan-Scorecard.jpg?itok=rzpSRj3o,Chris Duncan defeats Jordan Vucenic by submission (guillotine choke) at 3:42 of Round 2,
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-mccann-thainara-ufc-london-scorecard.jpg?itok=L0Gs1F89,Alexia Thainara defeats Molly McCann by submission (rear-naked choke) at 4:32 of Round 1,
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Kevin-Holland-Scorecard.jpg?itok=nMkwteVG,"Kevin Holland defeats Gunnar Nelson by unanimous decision (29-28, 29-28, 29-28)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Carlos-Ulberg-Scorecard.jpg?itok=P8CfFnqR,"Carlos Ulberg defeats Jan Błachowicz by unanimous decision (29-28, 29-28, 29-28)",
108,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-edwards-vs-brady-o2-arena-london,Official Scorecards | UFC London,2025-03-22T19:27:00-0400,https://ufc.com/images/styles/inline/s3/2025-03/032225-Sean-Brady-Scorecard.jpg?itok=l9tcJ7Wm,Sean Brady defeats Leon Edwards by submission (mounted guillotine) at 1:39 of Round 4,
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-ufc-vegas-105-official-scorecards_martin-buday-def-uran-satybaldiev.png?itok=-qhTk_dP,"Official Result: Martin Buday defeats Uran Satybaldiev by unanimous decision (29-28, 29-28, 29-28) ",
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-henry-vs-falcao.png?itok=qSsE0VYu,"Official Result: Victor Henry defeats Pedro Falcao by unanimous decision (29-28, 29-28, 29-28)",
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-lookboonmee-vs-nunes.png?itok=omGJfWae,"Official Result: Loma Lookboonmee defeats Istela Nunes by unanimous decision (30-27, 29-28, 29-28)",
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-mckee-vs-frunza.png?itok=y2JB7mCv,Official Result: Rhys McKee defeats Daniel Frunza by TKO (doctor’s stoppage) at 5:00 of Round 1 ,
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-belbita-vs-barbosa%20%281%29.png?itok=w1qNubuB,,
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-finney-vs-valentin.png?itok=7Lr6W-WZ,"Official Result: Torrez Finney defeats Robert Valentin by split decision (27-30, 29-28, 29-28) ",
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-osbourne-vs-gurule.png?itok=1LYpLG0T,Official Result: Ode’ Osbourne defeats Luis Gurule by TKO (strikes) at 1:54 of Round 2,
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-tavares-vs-meerschaert.png?itok=JhvAdDZb,"Official Result: Brad Tavares defeats Gerald Meerschaert by unanimous decision (29-28, 29-28, 29-28)",
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-romious-vs-lee.png?itok=Brz04j3P,Official Result: ChangHo Lee defeats Cortavious Romious by TKO (elbows) at 3:48 of Round 2,
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-sabatini-vs-brito.png?itok=RQ2bS7oo,"Official Results: Pat Sabatini defeats Joanderson Brito by unanimous decision (30-26, 30-26, 30-27)",
109,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-murphy-apex-las-vegas,Official Scorecards | UFC Fight Night: Emmett vs Murphy,2025-04-06T01:00:00-0400,https://ufc.com/images/styles/inline/s3/2025-04/040525-official-scorecard-emmett-vs-murphy.png?itok=_Xnfudy0,"Official Result: Lerone Murphy defeats Josh Emmett by unanimous decision (48-47, 48-47, 49-46)",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/Cursor_and_UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Brundage_vs__Dumas_pdf.jpg?itok=_51Jx2sx,"Sedriques Dumas defeats Cody Brundage by unanimous decision (30-27, 29-28, 30-27)",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Emmers_vs__Jenkins_pdf.jpg?itok=eL7ueI4I,"Jack Jenkins def. Jamall Emmers by split decision (27-30, 29-28, 29-28)",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/1-UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Peek_vs__Mariscal_pdf.jpg?itok=SFmgGWSj,"Official Result: Chepe Mariscal (30-27, 30-27, 30-27) defeats Trevor Peek by Unanimous Decision ",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Ricci_vs__Robertson_pdf.jpg?itok=5bmdux0K,"Tabatha Ricci def. Gillian Robertson by unanimous decision (29-28, 29-28, 30-27)",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Rebecki_vs__Radzhabov_pdf.jpg?itok=KbwymCgS,Mateusz Rębecki def. Loik Radzhabov by TKO (strikes) at 2:36 of Round 2,
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/RB-Cursor_and_UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Brown_vs__Turman_pdf.jpg?itok=-j9Na7SO,"Official Result: Randy Brown defeats Wellington Turman by unanimous decision (29-28, 29-28, 29-28)",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Magny_vs__Rowe_pdf.jpg?itok=Q73W_tdv,"Neil Magny def. Phil Rowe by split decision (29-28, 28-29, 29-28",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/Cursor_and_UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Allen_vs__Silva_pdf.jpg?itok=SZUD6HDa,"Official Result: Brendan Allen defeats Bruno Silva by submission, rear naked choke, Round 1, 4:39",
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/-onama-UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Onama_vs__Santos_pdf.jpg?itok=6geP51D_,David Onama def. Gabriel Santos by KO (uppercut and punches) at 4:13 of Round 2,
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/tafa-Cursor_and_UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Lane_vs__Tafa_pdf.jpg?itok=29XS8ih2,Austen Lane and Justin Tafa is ruled a no contest (accidental eye poke) at 0:29 of Round 1,
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Ribas_vs__Barber_pdf.jpg?itok=FSgvNJP3,Maycee Barber def. Amanda Ribas by TKO (strikes) at 3:42 of Round 2,
110,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-emmett-vs-topuria,Official Scorecards | UFC Fight Night: Emmett vs Topuria,2023-06-24T18:30:09-0400,https://ufc.com/images/styles/inline/s3/2023-06/ilia-UFC_Fight_Night_Emmett_vs__Topuria_-_Scorecards_-_Emmett_vs__Topuria_pdf.jpg?itok=16ywQEVE,"Ilia Topuria def. Josh Emmett by unanimous decision (50-44, 50-42, 49-45)",
111,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-fiziev-vs-gamrot,Official Scorecards | UFC Fight Night: Fiziev vs Gamrot,2023-09-21T12:11:52-0400,https://ufc.com/images/styles/inline/s3/2023-09/092323-montserrat-rendon-def-tamires-vidal-scorecard.png?itok=O8b5ZjEL,"Montserrat Rendon (29-28, 29-28) defeats Tamires Vidal (29-28) by split decision",
111,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-fiziev-vs-gamrot,Official Scorecards | UFC Fight Night: Fiziev vs Gamrot,2023-09-21T12:11:52-0400,https://ufc.com/images/styles/inline/s3/2023-09/092323-mizuki-def-hannah-goldy-scorecard.png?itok=kVlK_jNE,"Mizuki defeats Hannah Goldy by unanimous decision (29-28, 29-28, 29-28)",
111,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-fiziev-vs-gamrot,Official Scorecards | UFC Fight Night: Fiziev vs Gamrot,2023-09-21T12:11:52-0400,https://ufc.com/images/styles/inline/s3/2023-09/092323-mohammed-usman-def-jake-collier-scorecard.png?itok=hT_HwBxh,,
111,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-fiziev-vs-gamrot,Official Scorecards | UFC Fight Night: Fiziev vs Gamrot,2023-09-21T12:11:52-0400,https://ufc.com/images/styles/inline/s3/2023-09/092323-cody-brundage-dq-jacob-malkoun-scorecard.png?itok=C7PDYO5K,Cody Brundage defeats Jacob Malkoun by DQ (illegal blow) at 4:15 of Round 1,
111,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-fiziev-vs-gamrot,Official Scorecards | UFC Fight Night: Fiziev vs Gamrot,2023-09-21T12:11:52-0400,https://ufc.com/images/styles/inline/s3/2023-09/092323-tim-means-def-andre-fialho-scorecard.png?itok=2uNY2Okl,Official Result: Tim Means defeats Andre Fialho by TKO (strikes) at 1:15 of Round 3,
