archive_key,fight_id,event_date,horizontal_line_count,round,judge_block,source_side,x0,x1,y0,y1,variant_values,accepted_points,agreement_count,cell_status,pair_status,orientation_status
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,9,3,3,right,0.89428,0.95709,0.48151,0.52377,"[10,null,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,1,1,left,0.04353,0.10199,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,1,1,right,0.26368,0.32525,0.39349,0.4375,"[null,10,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,1,2,left,0.36007,0.41915,0.39349,0.4375,"[null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,1,2,right,0.57836,0.63993,0.39349,0.4375,"[10,1,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,1,3,left,0.67475,0.73507,0.39349,0.4375,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,1,3,right,0.89428,0.95647,0.39349,0.4375,"[null,1,1,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,2,1,left,0.04353,0.10199,0.4375,0.48151,"[null,10,null,1]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,2,1,right,0.26368,0.32525,0.4375,0.48151,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,2,2,left,0.36007,0.41915,0.4375,0.48151,"[10,1,10,10]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,2,2,right,0.57836,0.63993,0.4375,0.48151,"[null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,2,3,left,0.67475,0.73507,0.4375,0.48151,"[10,10,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,2,3,right,0.89428,0.95647,0.4375,0.48151,"[null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,3,1,left,0.04353,0.10199,0.48151,0.52377,"[null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,3,1,right,0.26368,0.32525,0.48151,0.52377,"[null,1,10,1]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,3,2,left,0.36007,0.41915,0.48151,0.52377,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,3,2,right,0.57836,0.63993,0.48151,0.52377,"[null,null,1,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,3,3,left,0.67475,0.73507,0.48151,0.52377,"[null,9,null,2]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,9,3,3,right,0.89428,0.95647,0.48151,0.52377,"[null,1,10,1]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,1,1,left,0.02052,0.08333,0.46289,0.51649,"[null,9,4,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,1,1,right,0.25311,0.31779,0.46289,0.51649,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,1,2,left,0.35448,0.41667,0.46289,0.51649,"[null,10,null,1]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,1,2,right,0.58582,0.65112,0.46289,0.51649,"[null,3,4,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,1,3,left,0.68719,0.75062,0.46289,0.51649,"[10,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,1,3,right,0.91915,0.98445,0.46289,0.51649,"[null,3,4,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,2,1,left,0.02052,0.08333,0.51649,0.57216,"[null,9,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,2,1,right,0.25311,0.31779,0.51649,0.57216,"[null,10,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,2,2,left,0.35448,0.41667,0.51649,0.57216,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,2,2,right,0.58582,0.65112,0.51649,0.57216,"[null,10,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,2,3,left,0.68719,0.75062,0.51649,0.57216,"[null,9,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,2,3,right,0.91915,0.98445,0.51649,0.57216,"[10,10,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,3,1,left,0.02052,0.08333,0.57216,0.62474,"[8,null,4,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,3,1,right,0.25311,0.31779,0.57216,0.62474,"[10,10,null,0]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,3,2,left,0.35448,0.41667,0.57216,0.62474,"[4,8,8,null]",8,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,3,2,right,0.58582,0.65112,0.57216,0.62474,"[10,10,null,null]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,3,3,left,0.68719,0.75062,0.57216,0.62474,"[8,null,4,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,7,3,3,right,0.91915,0.98445,0.57216,0.62474,"[10,10,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,1,1,left,0.04415,0.10199,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,1,1,right,0.26368,0.32525,0.39349,0.4375,"[10,10,null,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,1,2,left,0.36007,0.41915,0.39349,0.4375,"[null,10,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,1,2,right,0.5796,0.64117,0.39349,0.4375,"[null,9,4,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,1,3,left,0.67537,0.73507,0.39349,0.4375,"[10,0,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,1,3,right,0.89552,0.95709,0.39349,0.4375,"[null,9,null,9]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,2,1,left,0.04415,0.10199,0.4375,0.48151,"[0,1,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,2,1,right,0.26368,0.32525,0.4375,0.48151,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,2,2,left,0.36007,0.41915,0.4375,0.48151,"[null,3,null,9]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,2,2,right,0.5796,0.64117,0.4375,0.48151,"[10,10,10,null]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,2,3,left,0.67537,0.73507,0.4375,0.48151,"[0,1,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,2,3,right,0.89552,0.95709,0.4375,0.48151,"[null,9,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,3,1,left,0.04415,0.10199,0.48151,0.52377,"[10,8,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,3,1,right,0.26368,0.32525,0.48151,0.52377,"[null,9,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,3,2,left,0.36007,0.41915,0.48151,0.52377,"[10,8,0,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,3,2,right,0.5796,0.64117,0.48151,0.52377,"[null,9,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,3,3,left,0.67537,0.73507,0.48151,0.52377,"[9,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,9,3,3,right,0.89552,0.95709,0.48151,0.52377,"[10,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,1,1,left,0.04353,0.10261,0.39349,0.43574,"[10,0,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,1,1,right,0.26368,0.32525,0.39349,0.43574,"[null,9,null,9]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,1,2,left,0.36007,0.41915,0.39349,0.43574,"[10,1,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,1,2,right,0.5796,0.64117,0.39349,0.43574,"[null,9,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,1,3,left,0.676,0.73507,0.39349,0.43574,"[null,9,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,1,3,right,0.89552,0.95709,0.39349,0.43574,"[null,10,null,4]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,2,1,left,0.04353,0.10261,0.43574,0.47975,"[null,10,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,2,1,right,0.26368,0.32525,0.43574,0.47975,"[null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,2,2,left,0.36007,0.41915,0.43574,0.47975,"[10,10,10,1]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,2,2,right,0.5796,0.64117,0.43574,0.47975,"[null,9,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,2,3,left,0.676,0.73507,0.43574,0.47975,"[10,10,null,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,2,3,right,0.89552,0.95709,0.43574,0.47975,"[null,9,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,3,1,left,0.04353,0.10261,0.47975,0.52377,"[null,0,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,3,1,right,0.26368,0.32525,0.47975,0.52377,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,3,2,left,0.36007,0.41915,0.47975,0.52377,"[10,0,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,3,2,right,0.5796,0.64117,0.47975,0.52377,"[null,8,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,3,3,left,0.676,0.73507,0.47975,0.52377,"[10,10,null,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,9,3,3,right,0.89552,0.95709,0.47975,0.52377,"[null,8,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,1,1,left,0.04415,0.10199,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,1,1,right,0.26368,0.32525,0.39349,0.4375,"[10,10,null,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,1,2,left,0.36007,0.41915,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,1,2,right,0.5796,0.64117,0.39349,0.4375,"[10,10,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,1,3,left,0.67537,0.73507,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,1,3,right,0.89552,0.95709,0.39349,0.4375,"[null,10,10,10]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,2,1,left,0.04415,0.10199,0.4375,0.48151,"[null,8,null,8]",8,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,2,1,right,0.26368,0.32525,0.4375,0.48151,"[10,10,null,null]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,2,2,left,0.36007,0.41915,0.4375,0.48151,"[null,3,null,9]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,2,2,right,0.5796,0.64117,0.4375,0.48151,"[10,10,10,null]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,2,3,left,0.67537,0.73507,0.4375,0.48151,"[null,3,null,8]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,2,3,right,0.89552,0.95709,0.4375,0.48151,"[null,10,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,3,1,left,0.04415,0.10199,0.48151,0.52377,"[null,3,9,9]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,3,1,right,0.26368,0.32525,0.48151,0.52377,"[null,2,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,3,2,left,0.36007,0.41915,0.48151,0.52377,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,3,2,right,0.5796,0.64117,0.48151,0.52377,"[10,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,3,3,left,0.67537,0.73507,0.48151,0.52377,"[0,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,9,3,3,right,0.89552,0.95709,0.48151,0.52377,"[null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,1,1,left,0.04415,0.10199,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,1,1,right,0.26368,0.32525,0.39349,0.4375,"[10,10,null,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,1,2,left,0.36007,0.41915,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,1,2,right,0.5796,0.64117,0.39349,0.4375,"[10,10,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,1,3,left,0.67537,0.73507,0.39349,0.4375,"[null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,1,3,right,0.89552,0.95709,0.39349,0.4375,"[null,10,10,10]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,2,1,left,0.04415,0.10199,0.4375,0.48151,"[10,1,null,9]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,2,1,right,0.26368,0.32525,0.4375,0.48151,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,2,2,left,0.36007,0.41915,0.4375,0.48151,"[10,1,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,2,2,right,0.5796,0.64117,0.4375,0.48151,"[null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,2,3,left,0.67537,0.73507,0.4375,0.48151,"[0,0,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,2,3,right,0.89552,0.95709,0.4375,0.48151,"[null,9,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,3,1,left,0.04415,0.10199,0.48151,0.52377,"[10,8,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,3,1,right,0.26368,0.32525,0.48151,0.52377,"[null,9,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,3,2,left,0.36007,0.41915,0.48151,0.52377,"[null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,3,2,right,0.5796,0.64117,0.48151,0.52377,"[10,1,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,9,3,3,left,0.67537,0.73507,0.48151,0.52377,"[9,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
