archive_key,fight_id,event_date,round,judge_block,source_side,x0,x1,y0,y1,round_label_votes,score_variant_values,accepted_points,score_agreement_count,cell_status,pair_status,orientation_status
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,1,2,right,0.5796,0.64117,0.39349,0.4375,"{""1"":2}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,1,3,left,0.67537,0.73507,0.39349,0.4375,"{""1"":2}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,1,3,right,0.89552,0.95709,0.39349,0.4375,"{""1"":2}","[null,10,10,10,null,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,2,1,left,0.04415,0.10199,0.4375,0.48151,"{""2"":3}","[10,1,null,null,10,1]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,2,1,right,0.26368,0.32525,0.4375,0.48151,"{""2"":3}","[null,null,5,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,2,2,left,0.36007,0.41915,0.4375,0.48151,"{""2"":3}","[null,1,null,null,null,1]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,2,2,right,0.5796,0.64117,0.4375,0.48151,"{""2"":3}","[null,9,4,null,null,9]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,2,3,left,0.67537,0.73507,0.4375,0.48151,"{""2"":3}","[0,0,null,null,0,0]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,2,3,right,0.89552,0.95709,0.4375,0.48151,"{""2"":3}","[null,8,null,8,null,8]",8,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,3,1,left,0.04415,0.10199,0.48151,0.52377,"{""3"":3}","[null,3,9,9,null,3]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,3,1,right,0.26368,0.32525,0.48151,0.52377,"{""3"":3}","[10,0,null,null,10,1]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,3,2,left,0.36007,0.41915,0.48151,0.52377,"{""3"":3}","[null,3,null,9,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,3,2,right,0.5796,0.64117,0.48151,0.52377,"{""3"":3}","[10,0,null,null,10,1]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,3,3,left,0.67537,0.73507,0.48151,0.52377,"{""3"":3}","[9,null,null,3,9,null]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,2021-06-26,3,3,right,0.89552,0.95709,0.48151,0.52377,"{""3"":3}","[10,null,null,null,10,null]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,1,1,left,0.04353,0.10199,0.39349,0.4375,"{""1"":2}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,1,1,right,0.26368,0.32525,0.39349,0.4375,"{""1"":2}","[null,10,null,null,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,1,2,left,0.36007,0.41915,0.39349,0.4375,"{""1"":2}","[null,1,null,1,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,1,2,right,0.57836,0.63993,0.39349,0.4375,"{""1"":2}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,1,3,left,0.67475,0.73445,0.39349,0.4375,"{""1"":2}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,1,3,right,0.89428,0.95647,0.39349,0.4375,"{""1"":2}","[10,1,1,null,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,2,1,left,0.04353,0.10199,0.4375,0.48151,"{""2"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,2,1,right,0.26368,0.32525,0.4375,0.48151,"{""2"":3}","[10,10,null,10,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,2,2,left,0.36007,0.41915,0.4375,0.48151,"{""2"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,2,2,right,0.57836,0.63993,0.4375,0.48151,"{""2"":3}","[10,10,10,1,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,2,3,left,0.67475,0.73445,0.4375,0.48151,"{""2"":3}","[null,null,null,9,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,2,3,right,0.89428,0.95647,0.4375,0.48151,"{""2"":3}","[10,1,10,1,10,1]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,3,1,left,0.04353,0.10199,0.48151,0.52377,"{""3"":3}","[10,1,null,null,10,1]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,3,1,right,0.26368,0.32525,0.48151,0.52377,"{""3"":3}","[null,9,null,9,null,9]",9,3,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,3,2,left,0.36007,0.41915,0.48151,0.52377,"{""3"":3}","[10,1,null,1,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,3,2,right,0.57836,0.63993,0.48151,0.52377,"{""3"":3}","[null,3,3,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,3,3,left,0.67475,0.73445,0.48151,0.52377,"{""3"":3}","[10,10,1,10,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,3,3,right,0.89428,0.95647,0.48151,0.52377,"{""3"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,4,1,left,0.04353,0.10199,0.52377,0.56778,"{""4"":3}","[null,0,null,10,null,0]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,4,1,right,0.26368,0.32525,0.52377,0.56778,"{""4"":3}","[null,null,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,4,2,left,0.36007,0.41915,0.52377,0.56778,"{""4"":3}","[1,1,null,1,1,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,4,2,right,0.57836,0.63993,0.52377,0.56778,"{""4"":3}","[9,null,null,null,9,null]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,4,3,left,0.67475,0.73445,0.52377,0.56778,"{""4"":3}","[10,10,null,1,10,10]",10,4,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,4,3,right,0.89428,0.95647,0.52377,0.56778,"{""4"":3}","[9,null,null,null,9,null]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,5,1,left,0.04353,0.10199,0.56778,0.61004,"{""5"":2}","[null,0,null,null,null,0]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,5,1,right,0.26368,0.32525,0.56778,0.61004,"{""5"":2}","[9,3,null,3,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,5,2,left,0.36007,0.41915,0.56778,0.61004,"{""5"":2}","[10,null,null,1,10,10]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,5,2,right,0.57836,0.63993,0.56778,0.61004,"{""5"":2}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,5,3,left,0.67475,0.73445,0.56778,0.61004,"{""5"":2}","[10,10,null,7,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2c01cf1021e3b14e7e8f996f.jpg,466b5bcb-36aa-591e-8c5f-cd2f09662bba,2022-01-22,5,3,right,0.89428,0.95647,0.56778,0.61004,"{""5"":2}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,1,1,left,0.01679,0.07836,0.45912,0.51468,"{""1"":3}","[10,10,1,1,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,1,1,right,0.24876,0.31405,0.45912,0.51468,"{""1"":3}","[9,3,null,3,4,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,1,2,left,0.35075,0.41294,0.45912,0.51468,"{""1"":3}","[10,10,null,null,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,1,2,right,0.58209,0.64739,0.45912,0.51468,"{""1"":3}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,1,3,left,0.68408,0.74689,0.45912,0.51468,"{""1"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,1,3,right,0.91667,0.98197,0.45912,0.51468,"{""1"":3}","[9,3,null,3,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,2,1,left,0.01679,0.07836,0.51468,0.56918,"{""2"":3}","[null,9,null,null,null,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,2,1,right,0.24876,0.31405,0.51468,0.56918,"{""2"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,2,2,left,0.35075,0.41294,0.51468,0.56918,"{""2"":3}","[10,10,0,null,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,2,2,right,0.58209,0.64739,0.51468,0.56918,"{""2"":3}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,2,3,left,0.68408,0.74689,0.51468,0.56918,"{""2"":3}","[null,9,null,null,null,9]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2cfa5ce47177b9e8f94b12f9.png,aee57144-60b9-5882-92cc-c03e446eaf92,2024-12-14,2,3,right,0.91667,0.98197,0.51468,0.56918,"{""2"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,1,1,left,0.04353,0.10261,0.39349,0.43574,"{""1"":3}","[null,9,null,null,null,9]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,1,1,right,0.26368,0.32525,0.39349,0.43574,"{""1"":3}","[10,10,null,1,10,10]",10,4,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,1,2,left,0.36007,0.41915,0.39349,0.43574,"{""1"":3}","[10,10,null,null,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,1,2,right,0.5796,0.64117,0.39349,0.43574,"{""1"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,1,3,left,0.676,0.73507,0.39349,0.43574,"{""1"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,1,3,right,0.89552,0.95709,0.39349,0.43574,"{""1"":3}","[null,10,null,null,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,2,1,left,0.04353,0.10261,0.43574,0.47975,"{""2"":3}","[10,10,null,null,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,2,1,right,0.26368,0.32525,0.43574,0.47975,"{""2"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,2,2,left,0.36007,0.41915,0.43574,0.47975,"{""2"":3}","[10,10,null,null,10,10]",10,4,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,2,2,right,0.5796,0.64117,0.43574,0.47975,"{""2"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,2,3,left,0.676,0.73507,0.43574,0.47975,"{""2"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,2,3,right,0.89552,0.95709,0.43574,0.47975,"{""2"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,3,1,left,0.04353,0.10261,0.47975,0.52377,"{""3"":3}","[10,0,null,null,10,0]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,3,1,right,0.26368,0.32525,0.47975,0.52377,"{""3"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,3,2,left,0.36007,0.41915,0.47975,0.52377,"{""3"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,3,2,right,0.5796,0.64117,0.47975,0.52377,"{""3"":3}","[null,10,1,null,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,3,3,left,0.676,0.73507,0.47975,0.52377,"{""3"":3}","[null,null,null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
2f8cb42409f980b4d8ff97ca.png,22807da9-ffc6-511c-bcbb-b21ed6b336f6,2025-02-01,3,3,right,0.89552,0.95709,0.47975,0.52377,"{""3"":3}","[null,null,null,null,null,0]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,1,1,left,0.04415,0.10199,0.39349,0.4375,"{""1"":2}","[10,1,1,1,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,1,1,right,0.26368,0.32525,0.39349,0.4375,"{""1"":2}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,1,2,left,0.36007,0.41915,0.39349,0.4375,"{""1"":2}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,1,2,right,0.57836,0.63993,0.39349,0.4375,"{""1"":2}","[10,10,10,1,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,1,3,left,0.67475,0.73507,0.39349,0.4375,"{""1"":2}","[10,10,10,1,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,1,3,right,0.89428,0.95709,0.39349,0.4375,"{""1"":2}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,2,1,left,0.04415,0.10199,0.4375,0.48151,"{""2"":3}","[5,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,2,1,right,0.26368,0.32525,0.4375,0.48151,"{""2"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,2,2,left,0.36007,0.41915,0.4375,0.48151,"{""2"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,2,2,right,0.57836,0.63993,0.4375,0.48151,"{""2"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,2,3,left,0.67475,0.73507,0.4375,0.48151,"{""2"":3}","[null,9,null,9,null,9]",9,3,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,2,3,right,0.89428,0.95709,0.4375,0.48151,"{""2"":3}","[10,10,10,1,10,0]",10,4,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,3,1,left,0.04415,0.10199,0.48151,0.52377,"{""3"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,3,1,right,0.26368,0.32525,0.48151,0.52377,"{""3"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,3,2,left,0.36007,0.41915,0.48151,0.52377,"{""3"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,3,2,right,0.57836,0.63993,0.48151,0.52377,"{""3"":3}","[10,null,10,null,10,1]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,3,3,left,0.67475,0.73507,0.48151,0.52377,"{""3"":3}","[null,3,null,4,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
49f3dba129524e0a51115ad8.jpg,ad8e5ac3-49dc-5721-b391-769a531ec42f,2023-06-10,3,3,right,0.89428,0.95709,0.48151,0.52377,"{""3"":3}","[10,1,10,null,10,1]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
4ba4818507d086def6232e91.jpeg,c0aeea6e-2948-5340-8f96-25fd24019f14,2022-06-18,1,1,left,0.04353,0.10261,0.39349,0.43574,"{""1"":3}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
4ba4818507d086def6232e91.jpeg,c0aeea6e-2948-5340-8f96-25fd24019f14,2022-06-18,1,1,right,0.26368,0.32525,0.39349,0.43574,"{""1"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
4ba4818507d086def6232e91.jpeg,c0aeea6e-2948-5340-8f96-25fd24019f14,2022-06-18,1,2,left,0.36007,0.41915,0.39349,0.43574,"{""1"":3}","[null,null,4,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
4ba4818507d086def6232e91.jpeg,c0aeea6e-2948-5340-8f96-25fd24019f14,2022-06-18,1,2,right,0.5796,0.64117,0.39349,0.43574,"{""1"":3}","[1,null,null,null,1,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
4ba4818507d086def6232e91.jpeg,c0aeea6e-2948-5340-8f96-25fd24019f14,2022-06-18,1,3,left,0.676,0.73507,0.39349,0.43574,"{""1"":3}","[null,3,4,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
